delivery_id,format,match_id,delivery_str,innings,over_num,ball_in_over,bowler,bowler_id,bowling_style,right_armed_bowl,batter,batter_id,right_handed_bat,non_striker,non_striker_id,matchup,ball_speed_ms,ball_speed_kmh,pitch_x,pitch_y,stumps_x,stumps_y,field_x,field_y,lateral_swing,stumps_off_centre,pitch_off_centre,length_from_batter,delivery_type,height_class,ball_age_overs,ball_age_since_replacement,ball_id_within_innings,ball_phase,ball_type,is_new_ball_period,runs,batter_runs,bowler_runs,extras,is_wide,is_no_ball,is_leg_bye,is_bye,dismissal_details,batter_is_right,bowler_is_right,has_pitch_xy,has_stumps_xy,has_speed,has_trajectory,venue,city,country,match_date,temperature_c,humidity_pct,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,precipitation_mm,pressure_hpa,pitch_type,pitch_condition,venue_join_confidence,weather_available,ball_num_seq
IPL_Men_4_2.12.5,IPL_Men,4,2.12.5,2,12,5,Bhuvneshwar Kumar,116,MEDIUM_SEAM,1.0,Suryakumar Yadav,108,1.0,James Franklin,209,RH_vs_RA,33.308,119.9088,-0.256,9.684,-0.065,0.827,61.0,40.0,0.191,0.065,0.256,10.436000000000002,good_length,waist,12.833333333333334,12.833333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.12.6,IPL_Men,4,2.12.6,2,12,6,Bhuvneshwar Kumar,116,MEDIUM_SEAM,1.0,Suryakumar Yadav,108,1.0,James Franklin,209,RH_vs_RA,37.351,134.4636,-0.57,6.457,-0.47,0.76,31.0,30.0,0.09999999999999998,0.47,0.57,13.663,full,hip,13.0,13.0,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.13.1,IPL_Men,4,2.13.1,2,13,1,Marlon Samuels,272,OFF_SPIN,1.0,James Franklin,209,1.0,Suryakumar Yadav,108,RH_vs_RA,27.052,97.3872,-0.39,6.841,0.022,0.636,37.0,26.0,0.41200000000000003,0.022,0.39,13.279,full,hip,13.166666666666666,13.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_4_2.13.2,IPL_Men,4,2.13.2,2,13,2,Marlon Samuels,272,OFF_SPIN,1.0,Suryakumar Yadav,108,1.0,James Franklin,209,RH_vs_RA,32.854,118.2744,-0.354,4.926,-0.137,0.527,0.0,0.0,0.21699999999999997,0.137,0.354,15.194,yorker,knee,13.333333333333334,13.333333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,b Marlon Samuels,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.13.3,IPL_Men,4,2.13.3,2,13,3,Marlon Samuels,272,OFF_SPIN,1.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_RA,32.854,118.2744,-0.354,4.919,-0.136,0.527,37.0,37.0,0.21799999999999997,0.136,0.354,15.201,yorker,knee,13.5,13.5,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.13.4,IPL_Men,4,2.13.4,2,13,4,Marlon Samuels,272,OFF_SPIN,1.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_RA,23.917,86.1012,-0.278,4.484,0.163,0.566,54.0,87.0,0.44100000000000006,0.163,0.278,15.636000000000001,yorker,hip,13.666666666666666,13.666666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.13.5,IPL_Men,4,2.13.5,2,13,5,Marlon Samuels,272,OFF_SPIN,1.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_RA,23.917,86.1012,-0.278,4.484,0.163,0.566,60.0,37.0,0.44100000000000006,0.163,0.278,15.636000000000001,yorker,hip,13.833333333333334,13.833333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.13.6,IPL_Men,4,2.13.6,2,13,6,Marlon Samuels,272,OFF_SPIN,1.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_RA,,,,,,,5.0,5.0,,,,,unknown,unknown,14.0,14.0,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,0,0,0,0,,,,,,,,,,,,,,,,6
IPL_Men_4_2.14.1,IPL_Men,4,2.14.1,2,14,1,Rahul Sharma,126,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,37.351,134.4636,-0.569,6.297,-0.443,0.845,12.0,42.0,0.12599999999999995,0.443,0.569,13.823,full,waist,14.166666666666666,14.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_4_2.14.2,IPL_Men,4,2.14.2,2,14,2,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,26.123,94.0428,0.199,6.396,0.157,0.911,52.0,42.0,-0.04200000000000001,0.157,0.199,13.724,full,waist,14.333333333333334,14.333333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.14.3,IPL_Men,4,2.14.3,2,14,3,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,25.259,90.9324,0.252,5.063,0.389,0.55,60.0,37.0,0.137,0.389,0.252,15.057000000000002,yorker,hip,14.5,14.5,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.14.4,IPL_Men,4,2.14.4,2,14,4,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,,,,,,,39.0,35.0,,,,,unknown,unknown,14.666666666666666,14.666666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,0,0,0,0,,,,,,,,,,,,,,,,4
IPL_Men_4_2.14.5,IPL_Men,4,2.14.5,2,14,5,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,27.198,97.9128,-0.03,8.138,-0.127,0.769,15.0,23.0,-0.097,0.127,0.03,11.982000000000001,good_length,hip,14.833333333333334,14.833333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.14.6,IPL_Men,4,2.14.6,2,14,6,Rahul Sharma,126,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,26.7,96.12,0.151,5.489,0.168,0.705,66.0,27.0,0.017000000000000015,0.168,0.151,14.631,yorker,hip,15.0,15.0,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.15.1,IPL_Men,4,2.15.1,2,15,1,Murali Kartik,125,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,,,,,,,75.0,40.0,,,,,unknown,unknown,15.166666666666666,15.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,0,0,0,0,,,,,,,,,,,,,,,,1
IPL_Men_4_2.15.2,IPL_Men,4,2.15.2,2,15,2,Murali Kartik,125,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,24.656,88.7616,0.709,5.781,0.602,0.674,37.0,36.0,-0.10699999999999998,0.602,0.709,14.339000000000002,full,hip,15.333333333333334,15.333333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.15.3,IPL_Men,4,2.15.3,2,15,3,Murali Kartik,125,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,26.524,95.4864,-0.172,6.656,-0.446,0.918,73.0,71.0,-0.274,0.446,0.172,13.464000000000002,full,waist,15.5,15.5,A,middle,Kookaburra_Pink,0,2.0,2,2,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.15.4,IPL_Men,4,2.15.4,2,15,4,Murali Kartik,125,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,24.999,89.9964,-0.052,6.26,0.013,0.709,78.0,67.0,0.065,0.013,0.052,13.860000000000001,full,hip,15.666666666666666,15.666666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.15.5,IPL_Men,4,2.15.5,2,15,5,Murali Kartik,125,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,27.412,98.6832,-0.155,6.38,-0.04,0.715,21.0,58.0,0.11499999999999999,0.04,0.155,13.740000000000002,full,hip,15.833333333333334,15.833333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.15.6,IPL_Men,4,2.15.6,2,15,6,Murali Kartik,125,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,25.677,92.4372,0.335,4.351,-0.287,0.745,5.0,5.0,-0.622,0.287,0.335,15.769000000000002,yorker,hip,16.0,16.0,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.16.1,IPL_Men,4,2.16.1,2,16,1,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,24.595,88.542,0.38,4.803,0.416,0.787,64.0,40.0,0.035999999999999976,0.416,0.38,15.317,yorker,hip,16.166666666666668,16.166666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_4_2.16.2,IPL_Men,4,2.16.2,2,16,2,Rahul Sharma,126,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,26.853,96.67080000000001,-0.135,6.257,0.082,1.014,42.0,86.0,0.21700000000000003,0.082,0.135,13.863000000000001,full,waist,16.333333333333332,16.333333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.16.3,IPL_Men,4,2.16.3,2,16,3,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,26.853,96.67080000000001,-0.135,6.257,0.082,1.014,5.0,5.0,0.21700000000000003,0.082,0.135,13.863000000000001,full,waist,16.5,16.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.16.4,IPL_Men,4,2.16.4,2,16,4,Rahul Sharma,126,SEAM,0.0,James Franklin,209,1.0,Kieron Pollard,210,RH_vs_LA,26.853,96.67080000000001,-0.135,6.257,0.082,1.014,30.0,21.0,0.21700000000000003,0.082,0.135,13.863000000000001,full,waist,16.666666666666668,16.666666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.16.5,IPL_Men,4,2.16.5,2,16,5,Rahul Sharma,126,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,25.063,90.2268,0.012,5.363,-0.117,0.888,44.0,37.0,-0.129,0.117,0.012,14.757000000000001,yorker,waist,16.833333333333332,16.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.16.6,IPL_Men,4,2.16.6,2,16,6,Rahul Sharma,126,SEAM,0.0,Kieron Pollard,210,1.0,James Franklin,209,RH_vs_LA,30.22,108.792,-0.034,5.998,-0.071,0.641,0.0,0.0,-0.03699999999999999,0.071,0.034,14.122,full,hip,17.0,17.0,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,b Rahul Sharma,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.17.1,IPL_Men,4,2.17.1,2,17,1,Marlon Samuels,272,OFF_SPIN,1.0,James Franklin,209,1.0,Harbhajan Singh,103,RH_vs_RA,25.677,92.4372,-0.125,2.267,-0.04,0.388,5.0,5.0,0.08499999999999999,0.04,0.125,17.853,yorker,knee,17.166666666666668,17.166666666666668,A,death,Kookaburra_Pink,0,1.0,0,0,Lb,0,0,1,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_4_2.17.2,IPL_Men,4,2.17.2,2,17,2,Marlon Samuels,272,OFF_SPIN,1.0,Harbhajan Singh,103,1.0,James Franklin,209,RH_vs_RA,32.889,118.40040000000002,-0.247,3.034,-0.041,0.432,51.0,95.0,0.206,0.041,0.247,17.086000000000002,yorker,knee,17.333333333333332,17.333333333333332,A,death,Kookaburra_Pink,0,4.0,4,4,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.17.3,IPL_Men,4,2.17.3,2,17,3,Marlon Samuels,272,OFF_SPIN,1.0,Harbhajan Singh,103,1.0,James Franklin,209,RH_vs_RA,33.653,121.1508,-0.438,,-0.452,0.187,35.0,79.0,-0.014000000000000012,0.452,0.438,,unknown,below_knee,17.5,17.5,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,0,1,1,0,,,,,,,,,,,,,,,,3
IPL_Men_4_2.17.4,IPL_Men,4,2.17.4,2,17,4,Marlon Samuels,272,OFF_SPIN,1.0,James Franklin,209,1.0,Harbhajan Singh,103,RH_vs_RA,27.47,98.892,-0.282,7.114,0.301,0.872,84.0,26.0,0.583,0.301,0.282,13.006,full,waist,17.666666666666668,17.666666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.17.5,IPL_Men,4,2.17.5,2,17,5,Marlon Samuels,272,OFF_SPIN,1.0,Harbhajan Singh,103,1.0,James Franklin,209,RH_vs_RA,27.47,98.892,-0.398,2.273,-0.316,0.32,34.0,44.0,0.08200000000000002,0.316,0.398,17.847,yorker,knee,17.833333333333332,17.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.17.6,IPL_Men,4,2.17.6,2,17,6,Marlon Samuels,272,OFF_SPIN,1.0,Harbhajan Singh,103,1.0,James Franklin,209,RH_vs_RA,28.293,101.8548,-0.693,6.642,-0.143,0.769,56.0,21.0,0.5499999999999999,0.143,0.693,13.478000000000002,full,hip,18.0,18.0,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.18.1,IPL_Men,4,2.18.1,2,18,1,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,James Franklin,209,RH_vs_RA,38.367,138.1212,-0.271,2.175,-0.196,0.292,65.0,32.0,0.07500000000000001,0.196,0.271,17.945,yorker,below_knee,18.166666666666668,18.166666666666668,A,death,Kookaburra_Pink,0,2.0,2,2,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_4_2.18.2,IPL_Men,4,2.18.2,2,18,2,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,James Franklin,209,RH_vs_RA,36.5,131.4,-0.839,5.901,-0.885,0.705,17.0,51.0,-0.04600000000000004,0.885,0.839,14.219000000000001,full,hip,18.333333333333332,18.333333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.18.3,IPL_Men,4,2.18.3,2,18,3,Ashok Dinda,48,SEAM,1.0,James Franklin,209,1.0,Harbhajan Singh,103,RH_vs_RA,35.824,128.9664,-0.233,10.142,0.201,1.209,0.0,0.0,0.43400000000000005,0.201,0.233,9.978000000000002,good_length,chest,18.5,18.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Callum Ferguson b Ashok Dinda,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.18.4,IPL_Men,4,2.18.4,2,18,4,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,Lasith Malinga,211,RH_vs_RA,38.506,138.6216,-0.133,1.664,-0.05,0.212,67.0,78.0,0.083,0.05,0.133,18.456,full_toss,below_knee,18.666666666666668,18.666666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.18.5,IPL_Men,4,2.18.5,2,18,5,Ashok Dinda,48,SEAM,1.0,Lasith Malinga,211,1.0,Harbhajan Singh,103,RH_vs_RA,39.279,141.4044,-0.389,3.483,-0.308,0.327,54.0,53.0,0.08100000000000002,0.308,0.389,16.637,yorker,knee,18.833333333333332,18.833333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.18.6,IPL_Men,4,2.18.6,2,18,6,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,Lasith Malinga,211,RH_vs_RA,38.909,140.0724,-0.418,1.722,-0.304,0.14,28.0,41.0,0.11399999999999999,0.304,0.418,18.398,full_toss,below_knee,19.0,19.0,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.19.1,IPL_Men,4,2.19.1,2,19,1,Wayne Parnell,223,SEAM,0.0,Harbhajan Singh,103,1.0,Lasith Malinga,211,RH_vs_LA,36.469,131.2884,-0.2,5.995,-0.655,0.599,5.0,5.0,-0.455,0.655,0.2,14.125,full,hip,19.166666666666668,19.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_4_2.19.2,IPL_Men,4,2.19.2,2,19,2,Wayne Parnell,223,SEAM,0.0,Harbhajan Singh,103,1.0,Lasith Malinga,211,RH_vs_LA,37.403,134.6508,-0.371,2.848,-0.525,0.299,5.0,5.0,-0.15400000000000003,0.525,0.371,17.272000000000002,yorker,below_knee,19.333333333333332,19.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.19.3,IPL_Men,4,2.19.3,2,19,3,Wayne Parnell,223,SEAM,0.0,Harbhajan Singh,103,1.0,Lasith Malinga,211,RH_vs_LA,36.862,132.7032,-0.66,2.819,-0.966,0.327,30.0,37.0,-0.30599999999999994,0.966,0.66,17.301000000000002,yorker,knee,19.5,19.5,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.19.4,IPL_Men,4,2.19.4,2,19,4,Wayne Parnell,223,SEAM,0.0,Lasith Malinga,211,1.0,Harbhajan Singh,103,RH_vs_LA,37.165,133.794,-0.339,2.405,-0.466,0.306,39.0,7.0,-0.127,0.466,0.339,17.715,yorker,knee,19.666666666666668,19.666666666666668,A,death,Kookaburra_Pink,0,4.0,4,4,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.19.5,IPL_Men,4,2.19.5,2,19,5,Wayne Parnell,223,SEAM,0.0,Lasith Malinga,211,1.0,Harbhajan Singh,103,RH_vs_LA,39.428,141.9408,-0.291,3.408,-0.531,0.425,0.0,0.0,-0.24000000000000005,0.531,0.291,16.712,yorker,knee,19.833333333333332,19.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Robin Uthappa b Wayne Parnell,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.19.6,IPL_Men,4,2.19.6,2,19,6,Wayne Parnell,223,SEAM,0.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_LA,39.106,140.7816,0.315,12.1,0.228,1.703,5.0,5.0,-0.087,0.228,0.315,8.020000000000001,short_of_length,head,20.0,20.0,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_4_2.20.1,IPL_Men,4,2.20.1,2,20,1,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,38.191,137.48760000000001,-0.149,,-0.203,0.211,66.0,78.0,-0.05400000000000002,0.203,0.149,,unknown,below_knee,20.166666666666668,20.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,0,1,1,0,,,,,,,,,,,,,,,,1
IPL_Men_4_2.20.2,IPL_Men,4,2.20.2,2,20,2,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,30.165,108.594,-0.781,8.016,-0.81,0.899,81.0,79.0,-0.029000000000000026,0.81,0.781,12.104000000000001,good_length,waist,20.333333333333332,20.333333333333332,A,death,Kookaburra_Pink,0,4.0,4,4,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_4_2.20.3,IPL_Men,4,2.20.3,2,20,3,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,37.978,136.7208,-0.2,2.702,-0.093,0.346,52.0,71.0,0.10700000000000001,0.093,0.2,17.418,yorker,knee,20.5,20.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_4_2.20.4,IPL_Men,4,2.20.4,2,20,4,Ashok Dinda,48,SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,37.663,135.58679999999998,-0.047,0.842,-0.005,0.129,0.0,0.0,0.042,0.005,0.047,19.278000000000002,full_toss,below_knee,20.666666666666668,20.666666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,lbw Ashok Dinda,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_4_2.20.5,IPL_Men,4,2.20.5,2,20,5,Ashok Dinda,48,SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,37.801,136.08360000000002,-0.312,5.938,-0.114,0.629,0.0,0.0,0.198,0.114,0.312,14.182000000000002,full,hip,20.833333333333332,20.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_4_2.20.6,IPL_Men,4,2.20.6,2,20,6,Ashok Dinda,48,SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,36.609,131.79240000000001,-0.233,8.105,0.22,0.802,0.0,0.0,0.453,0.22,0.233,12.015,good_length,waist,21.0,21.0,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_5_1.1.1,IPL_Men,5,1.1.1,1,1,1,Praveen Kumar,77,SEAM,1.0,Rahul Dravid,131,1.0,Ajinkya Rahane,135,RH_vs_RA,36.187,130.2732,-0.495,8.019,-0.654,0.692,34.0,9.0,-0.15900000000000003,0.654,0.495,12.101,good_length,hip,1.1666666666666667,1.1666666666666667,A,powerplay,Kookaburra_Pink,1,2.0,2,2,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_5_1.1.2,IPL_Men,5,1.1.2,1,1,2,Praveen Kumar,77,SEAM,1.0,Rahul Dravid,131,1.0,Ajinkya Rahane,135,RH_vs_RA,,,,,,,5.0,5.0,,,,,unknown,unknown,1.3333333333333333,1.3333333333333333,A,powerplay,Kookaburra_Pink,1,1.0,0,0,Lb,0,0,1,0,,True,True,0,0,0,0,,,,,,,,,,,,,,,,2
IPL_Men_5_1.1.3,IPL_Men,5,1.1.3,1,1,3,Praveen Kumar,77,SEAM,1.0,Ajinkya Rahane,135,1.0,Rahul Dravid,131,RH_vs_RA,35.412,127.4832,0.13,7.608,0.57,0.573,5.0,5.0,0.43999999999999995,0.57,0.13,12.512,full,hip,1.5,1.5,A,powerplay,Kookaburra_Pink,1,1.0,0,1,Wd,1,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_5_1.1.4,IPL_Men,5,1.1.4,1,1,4,Praveen Kumar,77,SEAM,1.0,Ajinkya Rahane,135,1.0,Rahul Dravid,131,RH_vs_RA,35.304,127.09440000000001,-0.296,8.141,-0.328,0.875,34.0,36.0,-0.03200000000000003,0.328,0.296,11.979000000000001,good_length,waist,1.6666666666666665,1.6666666666666665,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_5_1.1.5,IPL_Men,5,1.1.5,1,1,5,Praveen Kumar,77,SEAM,1.0,Ajinkya Rahane,135,1.0,Rahul Dravid,131,RH_vs_RA,35.809,128.9124,-0.274,4.401,0.035,0.233,64.0,41.0,0.30900000000000005,0.035,0.274,15.719000000000001,yorker,below_knee,1.8333333333333335,1.8333333333333335,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_5_1.1.6,IPL_Men,5,1.1.6,1,1,6,Praveen Kumar,77,SEAM,1.0,Ajinkya Rahane,135,1.0,Rahul Dravid,131,RH_vs_RA,36.749,132.2964,-0.076,7.355,0.037,0.702,67.0,43.0,0.11299999999999999,0.037,0.076,12.765,full,hip,2.0,2.0,A,powerplay,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_5_1.1.7,IPL_Men,5,1.1.7,1,1,7,Praveen Kumar,77,SEAM,1.0,Rahul Dravid,131,1.0,Ajinkya Rahane,135,RH_vs_RA,,,,,,,45.0,58.0,,,,,unknown,unknown,2.166666666666667,2.166666666666667,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,0,0,0,0,,,,,,,,,,,,,,,,6
IPL_Men_5_1.2.1,IPL_Men,5,1.2.1,1,2,1,James Faulkner,193,SEAM,0.0,Ajinkya Rahane,135,1.0,Rahul Dravid,131,RH_vs_LA,,,,,,,35.0,25.0,,,,,unknown,unknown,2.1666666666666665,2.1666666666666665,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,False,0,0,0,0,,,,,,,,,,,,,,,,1
