bowler_id,bowler_name,bowling_style,is_right_armed,career_deliveries,career_wide_rate,career_no_ball_rate,formats_played,career_avg_speed_kmh,career_speed_std,career_speed_min,career_speed_max,career_speed_q25,career_speed_q75,career_speed_samples,career_speed_cv,career_avg_pitch_x,career_avg_pitch_y,career_pitch_x_std,career_pitch_y_std,career_avg_stumps_x,career_avg_stumps_y,career_avg_lateral_swing,career_swing_std,career_traj_samples,dtype_pct_full,dtype_pct_full_toss,dtype_pct_good_length,dtype_pct_short,dtype_pct_short_of_length,dtype_pct_unknown,dtype_pct_yorker,avg_speed_death,avg_speed_mid,avg_speed_pp
524,Boyd Rankin,FAST_SEAM,1.0,1600,0.02438,0.005,IPL_Men,135.22893,7.26849,76.3056,153.0864,131.8824,139.7916,603.0,0.0537,-0.25188,7.44195,0.34549,2.01252,-0.00891,0.95684,0.24298,0.28338,602.0,0.18062,0.00562,0.15687,0.0,0.01125,0.58812,0.0575,134.08784,135.91365,136.68765
525,Max Sorensen,unknown,0.0,121,0.05785,0.0,IPL_Men,127.24954,3.90233,113.13,135.18,125.3556,129.7728,95.0,0.0307,-0.24846,6.95299,0.29557,1.65096,-0.11581,0.81498,0.13265,0.20725,95.0,0.39669,0.0,0.23967,0.0,0.0,0.20661,0.15702,124.42022,129.4168,128.67849
526,Paul Stirling,OFF_SPIN,1.0,1088,0.01287,0.00092,IPL_Men,88.82201,6.08317,72.5544,112.8924,84.8097,92.3859,408.0,0.0685,-0.17335,4.94006,0.3405,1.30255,-0.10676,0.63523,0.06659,0.21666,403.0,0.13327,0.01011,0.00368,0.0,0.0,0.57721,0.27574,88.68439,89.97344,86.8284
527,Stuart Thompson,MEDIUM_SEAM,1.0,724,0.02762,0.01796,IPL_Men,126.75199,4.2167,102.2112,136.9512,124.3224,129.4632,185.0,0.0333,-0.27759,6.71311,0.32484,2.11532,-0.06102,0.72508,0.21657,0.21108,185.0,0.12845,0.00414,0.05525,0.0,0.00691,0.74448,0.06077,126.81089,126.40733,130.39351
528,Andrew White,unknown,0.0,30,0.0,0.0,IPL_Men,79.99534,4.63328,74.8764,86.9796,76.2588,84.8052,14.0,0.0579,-0.21579,4.33007,0.35207,1.72474,-0.05871,0.61336,0.15707,0.19222,14.0,0.26667,0.1,0.0,0.0,0.0,0.0,0.63333,79.99534,121.7758,129.56412
530,Brendan Taylor,OFF_SPIN,1.0,11,0.0,0.0,IPL_Men,84.7962,2.52267,83.0124,86.58,83.9043,85.6881,2.0,0.0297,-0.3755,5.221,0.21708,0.62791,-0.1455,0.6605,0.23,0.11738,2.0,0.63636,0.0,0.0,0.0,0.0,0.0,0.36364,84.7962,86.56654,88.28374
531,Elton Chigumbura,unknown,0.0,531,0.06403,0.00753,IPL_Men,126.97622,4.16841,114.3072,135.6948,124.3215,130.0959,152.0,0.0328,-0.29669,7.16412,0.36784,2.3332,-0.03232,0.76836,0.26438,0.20866,152.0,0.13748,0.0113,0.10923,0.0,0.01507,0.67608,0.05085,126.82731,127.53461,129.56412
532,Graeme Cremer,unknown,0.0,2232,0.00896,0.00045,IPL_Men,81.44619,4.40074,67.2696,97.0344,78.3297,84.5505,762.0,0.054,0.02321,4.47596,0.21182,1.13422,-0.08267,0.70983,-0.10588,0.18507,762.0,0.06541,0.00627,0.0009,0.0,0.0,0.62052,0.3069,81.18166,83.25969,129.56412
534,Kyle Jarvis,FAST_SEAM,1.0,1550,0.00903,0.00452,IPL_Men,127.30566,5.38566,100.8,141.3324,125.3052,130.5468,889.0,0.0423,-0.1108,7.12684,0.34636,2.10975,0.04383,0.79852,0.15462,0.25135,886.0,0.29484,0.00516,0.13613,0.0,0.03742,0.41484,0.11161,125.85608,127.61718,129.49348
535,Hamilton Masakadza,MEDIUM_SEAM,1.0,1110,0.00631,0.0,IPL_Men,111.4724,5.77919,80.244,125.6364,109.3527,114.9732,526.0,0.0518,-0.14035,6.14371,0.33622,1.58123,0.08368,0.68329,0.22403,0.1881,526.0,0.27568,0.0027,0.05586,0.0,0.0,0.50991,0.15586,111.45873,112.6566,130.39351
537,Chris Mpofu,FAST_SEAM,1.0,1521,0.01512,0.0,IPL_Men,127.91871,5.60841,87.0624,142.3692,125.8524,131.418,777.0,0.0438,0.01004,7.37979,0.44236,1.89787,0.00511,0.82985,-0.00493,0.26627,774.0,0.32413,0.00263,0.13412,0.0,0.03485,0.44576,0.05851,127.27033,128.07471,129.18151
540,Vusi Sibanda,unknown,0.0,113,0.02655,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
541,Prosper Utseya,OFF_SPIN,1.0,1921,0.00937,0.00052,IPL_Men,80.15834,6.55013,67.0536,97.8156,75.0897,84.96,336.0,0.0817,-0.22445,4.3778,0.30708,1.06315,0.04121,0.66512,0.26566,0.24025,331.0,0.02863,0.00416,0.0,0.0,0.0,0.78345,0.18376,79.46642,81.52812,82.098
542,Brian Vitori,unknown,0.0,582,0.04124,0.0,IPL_Men,130.97492,4.18162,122.8716,141.5916,127.863,133.3656,51.0,0.0319,0.06496,5.98598,0.24472,1.71008,-0.12729,0.64012,-0.19225,0.1462,51.0,0.0567,0.00344,0.00859,0.0,0.0,0.90722,0.02405,126.1692,130.82055,134.01974
543,Malcolm Waller,unknown,0.0,341,0.01173,0.0,IPL_Men,88.35329,5.0602,75.546,102.186,85.1058,91.5039,112.0,0.0573,0.10638,5.32926,0.2588,1.60643,0.0335,0.65162,-0.07288,0.20212,112.0,0.1349,0.0088,0.02053,0.0,0.0,0.65982,0.17595,88.35329,121.7758,129.56412
547,Katherine Brunt,FAST_SEAM,1.0,914,0.01751,0.0,IPL_Men,111.29371,5.26922,77.6916,122.0796,108.9117,114.5412,848.0,0.0473,-0.13393,7.1064,0.28458,2.19117,-0.04607,0.70454,0.08786,0.19956,846.0,0.45514,0.00985,0.22867,0.01313,0.03611,0.06674,0.19037,110.62286,111.57188,112.20623
550,Jenny Gunn,MEDIUM_SEAM,1.0,346,0.02023,0.00289,IPL_Men,96.88464,8.82553,64.6776,107.3556,97.0074,101.5722,320.0,0.0911,-0.20067,5.52212,0.35488,1.6725,-0.08793,0.59812,0.11274,0.22122,316.0,0.48844,0.03179,0.04335,0.0,0.0,0.08092,0.35549,95.05591,100.12769,100.32156
552,Heather Knight,OFF_SPIN,1.0,222,0.02252,0.0045,IPL_Men,75.18798,3.09317,64.5336,86.0904,73.5597,76.6917,218.0,0.0411,-0.20472,4.34934,0.34151,1.43957,-0.09562,0.53884,0.1091,0.19789,217.0,0.19369,0.04955,0.0045,0.0,0.0,0.01351,0.73874,75.18798,86.56654,88.28374
553,Laura Marsh,OFF_SPIN,1.0,610,0.00984,0.0,IPL_Men,78.68059,4.64407,64.746,93.2148,75.888,81.8154,594.0,0.059,-0.18975,4.51575,0.30641,1.41296,-0.06548,0.62316,0.12427,0.21734,593.0,0.2541,0.03934,0.00328,0.0,0.0,0.01967,0.68361,78.69836,78.57979,88.28374
555,Anya Shrubsole,MEDIUM_SEAM,1.0,683,0.02196,0.00146,IPL_Men,106.9051,4.72761,89.73,118.62,104.9274,110.052,647.0,0.0442,-0.20643,5.92812,0.34273,1.73048,-0.0429,0.629,0.16353,0.2281,646.0,0.47731,0.01318,0.10249,0.0,0.0,0.04246,0.36457,104.95139,107.57883,108.50819
557,Danni Wyatt,OFF_SPIN,1.0,111,0.02703,0.0,IPL_Men,79.70739,6.97039,66.1896,101.4372,75.0951,83.1753,102.0,0.0874,-0.28662,5.40962,0.30673,1.82484,-0.08084,0.60036,0.20577,0.19233,102.0,0.38739,0.00901,0.05405,0.0,0.0,0.08108,0.46847,79.70739,86.56654,88.28374
559,Harmanpreet Kaur,OFF_SPIN,1.0,200,0.01,0.0,IPL_Men,76.95949,4.90776,66.5748,92.3004,73.467,80.1414,167.0,0.0638,-0.1032,5.00178,0.40996,1.62659,-0.11735,0.57706,-0.01415,0.2704,167.0,0.31,0.035,0.02,0.0,0.0,0.15,0.485,76.28393,81.18908,88.28374
560,Ekta Bisht,ORTHODOX,0.0,443,0.02032,0.0,IPL_Men,70.77875,3.74975,63.1044,82.9836,68.2002,72.603,415.0,0.053,-0.16548,4.405,0.3057,0.98301,-0.10273,0.58095,0.06276,0.16478,413.0,0.09707,0.00451,0.0,0.0,0.0,0.04515,0.85327,70.60011,71.17342,71.13287
562,Jhulan Goswami,FAST_SEAM,1.0,695,0.01583,0.00432,IPL_Men,108.23258,4.07671,84.7944,118.5372,106.7364,110.7918,567.0,0.0377,-0.21855,6.18736,0.23126,1.86501,-0.10774,0.6441,0.11082,0.15,558.0,0.42734,0.02734,0.12662,0.0,0.0,0.19137,0.22734,107.22805,109.00846,108.63297
567,Anuja Patil,OFF_SPIN,1.0,140,0.01429,0.0,IPL_Men,78.96555,4.56286,66.492,87.2964,76.536,82.3284,129.0,0.0578,-0.20922,4.99822,0.33957,1.46853,-0.21067,0.48193,-0.00145,0.13153,129.0,0.32857,0.02857,0.02857,0.0,0.0,0.04286,0.57143,78.0129,78.47523,79.57369
573,Stafanie Taylor,OFF_SPIN,1.0,228,0.02632,0.0,IPL_Men,77.62761,4.66297,65.394,89.1684,74.4156,80.7804,209.0,0.0601,-0.24415,4.38706,0.33435,1.356,-0.17022,0.61951,0.07393,0.17028,209.0,0.19298,0.03947,0.0,0.0,0.0,0.07018,0.69737,77.85929,77.31986,75.633
574,Shemaine Campbelle,MEDIUM_SEAM,1.0,26,0.07692,0.0,IPL_Men,68.15176,3.60169,59.2596,74.4588,66.0654,70.2288,23.0,0.0528,-0.11213,3.88239,0.36726,1.73023,-0.20809,0.60387,-0.09596,0.13071,23.0,0.11538,0.19231,0.0,0.0,0.0,0.11538,0.57692,68.15176,127.43109,130.39351
577,Deandra Dottin,FAST_SEAM,1.0,98,0.08163,0.0,IPL_Men,104.04063,13.73928,76.7124,120.1248,89.1306,115.0677,92.0,0.1321,-0.31041,5.11435,0.31966,2.16162,-0.15033,0.59092,0.16009,0.16009,92.0,0.31633,0.07143,0.08163,0.0,0.0,0.06122,0.46939,93.29569,116.28331,113.98788
580,Anisa Mohammed,OFF_SPIN,1.0,211,0.00474,0.0,IPL_Men,73.47596,2.44249,68.004,82.8108,71.9118,74.8656,191.0,0.0332,-0.3449,4.17335,0.28471,1.19491,-0.09617,0.625,0.24872,0.1425,191.0,0.1327,0.03791,0.0,0.0,0.0,0.09005,0.73934,73.49149,73.2444,88.28374
584,Shakera Selman,MEDIUM_SEAM,1.0,138,0.02899,0.01449,IPL_Men,101.50026,6.20614,81.234,114.21,97.5699,106.6572,126.0,0.0611,-0.19013,6.04322,0.2524,1.96375,-0.05774,0.60185,0.13238,0.18778,125.0,0.41304,0.02899,0.13768,0.0,0.0,0.08696,0.33333,101.7798,100.38276,102.7923
586,Shaminda Eranga,unknown,0.0,539,0.02226,0.00186,IPL_Men,134.78482,6.15832,87.3864,145.2384,133.6122,138.141,379.0,0.0457,-0.26162,7.23113,0.27287,2.1148,-0.06507,0.81515,0.19655,0.21766,373.0,0.36364,0.02226,0.22263,0.00186,0.02597,0.27273,0.09091,133.9475,134.95964,135.63304
588,Akila Dananjaya,OFF_SPIN,1.0,2658,0.01053,0.00038,IPL_Men,80.9062,4.32268,72.1188,95.5908,77.7717,83.3751,1842.0,0.0534,-0.10833,4.479,0.26708,1.03833,0.02728,0.65097,0.13561,0.2445,1839.0,0.09819,0.00978,0.00113,0.0,0.0,0.29985,0.59105,80.34872,82.26381,82.60348
589,Darren Sammy,SEAM,0.0,1706,0.00762,0.00234,IPL_Men,121.67621,7.06716,87.6744,140.7528,120.2373,125.6598,1498.0,0.0581,-0.16545,7.05893,0.32815,1.75026,0.03186,0.79537,0.19731,0.24061,1491.0,0.50586,0.00821,0.23857,0.0,0.01641,0.09261,0.13834,120.58981,123.17136,125.44351
590,Samuel Badree,SEAM,1.0,263,0.01901,0.0,IPL_Men,92.07968,5.90781,79.6608,139.6188,87.8922,95.2578,226.0,0.0642,-0.08571,5.38029,0.21834,1.58082,0.0182,0.60663,0.1039,0.15224,224.0,0.3384,0.0076,0.05703,0.0038,0.0076,0.11027,0.47529,94.11187,90.51072,92.71034
591,Johnson Charles,unknown,0.0,7,0.14286,0.14286,IPL_Men,120.91114,7.64616,105.9516,130.248,119.142,124.371,7.0,0.0632,-0.221,6.95343,0.07977,2.85101,0.105,0.80129,0.326,0.25585,7.0,0.28571,0.0,0.14286,0.0,0.14286,0.0,0.42857,120.91114,121.7758,129.56412
594,Ravi Rampaul,FAST_SEAM,1.0,1099,0.03367,0.00273,IPL_Men,134.24329,6.06669,102.438,146.088,132.4062,138.0366,919.0,0.0452,-0.15841,8.09166,0.26577,2.04322,0.01553,0.93407,0.17395,0.23171,911.0,0.31847,0.00819,0.42129,0.00182,0.07006,0.10282,0.07734,132.21759,135.0447,135.1053
595,Lendl Simmons,SEAM,1.0,73,0.0137,0.0,IPL_Men,105.54642,5.43737,83.8512,120.4236,102.6396,108.0099,60.0,0.0515,-0.20853,6.39663,0.32519,2.10809,0.04765,0.60372,0.25618,0.20684,60.0,0.35616,0.0137,0.20548,0.0,0.0,0.17808,0.24658,106.07107,100.8246,128.92869
596,Shashikala Siriwardene,OFF_SPIN,1.0,265,0.01132,0.0,IPL_Men,71.47941,5.30039,58.698,84.3372,67.5657,75.0474,250.0,0.0742,-0.25204,4.10808,0.34186,1.16765,0.00033,0.63286,0.25237,0.17618,249.0,0.09811,0.03396,0.0,0.0,0.0,0.04528,0.82264,71.19309,72.42722,88.28374
602,Udeshika Prabodhani,MEDIUM_SEAM,0.0,72,0.0,0.0,IPL_Men,93.42198,2.85773,87.8184,98.748,91.26,95.6214,71.0,0.0306,0.04387,6.15131,0.26208,1.26955,-0.04246,0.60586,-0.08634,0.14342,71.0,0.68056,0.0,0.05556,0.0,0.0,0.01389,0.25,89.139,94.5183,92.94716
603,Inoka Ranaweera,ORTHODOX,0.0,116,0.00862,0.00862,IPL_Men,70.38423,4.04938,59.544,80.1792,67.6152,72.6948,109.0,0.0575,-0.1121,4.29205,0.34767,1.24484,-0.09316,0.63541,0.01894,0.1662,109.0,0.14655,0.0431,0.0,0.0,0.0,0.05172,0.75862,70.27501,72.2592,86.95849
609,Sripali Weerakkody,MEDIUM_SEAM,1.0,115,0.06087,0.0,IPL_Men,94.13818,4.3898,83.7864,110.0124,91.4904,96.822,113.0,0.0466,-0.37397,6.06365,0.31633,1.76067,0.1185,0.6218,0.49248,0.26163,113.0,0.49565,0.0087,0.13913,0.0,0.0,0.0087,0.34783,94.60253,93.64457,94.70556
610,Nawroz Mangal,unknown,0.0,25,0.04,0.0,IPL_Men,82.26,4.38951,77.6052,93.2328,80.1612,82.7604,17.0,0.0534,-0.00165,4.46859,0.27185,1.22232,0.22971,0.53588,0.23135,0.12856,17.0,0.12,0.04,0.0,0.0,0.0,0.32,0.52,82.26,121.7758,129.56412
611,Asghar Afghan,MEDIUM_SEAM,1.0,11,0.0,0.0,IPL_Men,108.33768,3.79325,101.934,111.024,107.9532,111.0096,5.0,0.035,-0.2652,7.0864,0.24159,1.73282,-0.2732,0.7468,-0.008,0.20167,5.0,0.27273,0.0,0.09091,0.0,0.0,0.54545,0.09091,108.33768,127.43109,130.39351
612,Dawlat Zadran,FAST_SEAM,1.0,1859,0.02474,0.00646,IPL_Men,134.95206,7.24304,41.8536,146.25,132.6951,138.7215,488.0,0.0537,-0.18322,7.6231,0.25505,2.19893,-0.00362,0.90541,0.17961,0.2044,479.0,0.12103,0.00269,0.08445,0.00054,0.02152,0.73427,0.0355,133.68438,135.31956,136.52788
613,Gulbadin Naib,MEDIUM_SEAM,1.0,1517,0.01912,0.00527,IPL_Men,119.73535,9.78592,91.6272,133.7868,119.7036,125.5752,515.0,0.0817,-0.14527,7.1874,0.40904,2.01541,-0.04416,0.79493,0.10111,0.26731,512.0,0.17007,0.00198,0.09229,0.00198,0.01318,0.65854,0.06196,118.29761,121.72555,130.39351
614,Hamid Hassan,FAST_SEAM,1.0,468,0.02564,0.00214,IPL_Men,138.93191,5.01698,110.2572,146.88,136.9476,142.281,363.0,0.0361,-0.1505,6.83529,0.41287,2.25011,-0.00769,0.81267,0.14281,0.26752,351.0,0.32051,0.02778,0.24145,0.0,0.01068,0.21795,0.18162,138.28287,139.44512,138.95935
616,Javed Ahmadi,OFF_SPIN,1.0,161,0.0,0.0,IPL_Men,85.31207,3.90149,77.0508,95.2596,82.1952,88.3728,119.0,0.0457,-0.31684,5.17663,0.29092,1.35903,-0.03035,0.65102,0.28649,0.2751,119.0,0.30435,0.00621,0.01863,0.0,0.0,0.2236,0.4472,85.31207,86.56654,88.28374
617,Karim Sadiq,unknown,0.0,43,0.02326,0.0,IPL_Men,92.8446,2.47975,87.7608,95.7924,90.5796,94.4577,12.0,0.0267,-0.07383,4.84892,0.35022,1.10985,0.02983,0.52108,0.10367,0.27101,12.0,0.09302,0.0,0.0,0.0,0.0,0.72093,0.18605,90.39757,92.8446,129.56412
618,Mohammad Nabi,OFF_SPIN,1.0,3552,0.00901,0.00084,IPL_Men,87.44208,6.16292,70.8156,136.7856,83.3472,90.6669,1424.0,0.0705,-0.05025,5.12132,0.31996,1.11168,-0.03779,0.68814,0.01246,0.2608,1421.0,0.14865,0.00535,0.00169,0.0,0.0,0.59065,0.25366,86.37781,88.50359,90.70187
620,Najibullah Zadran,OFF_SPIN,1.0,30,0.0,0.0,IPL_Men,90.0441,5.12326,84.5388,95.094,86.3046,94.0113,4.0,0.0569,0.2365,4.503,0.03339,0.94737,0.05275,0.6025,-0.18375,0.27705,4.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,85.67964,86.56654,90.0441
622,Samiullah Shinwari,LEG_SPIN,1.0,602,0.01993,0.00332,IPL_Men,85.00679,4.69001,73.53,106.1388,81.8091,88.227,260.0,0.0552,-0.13925,4.51082,0.23619,1.78198,-0.20782,0.60311,-0.06857,0.17707,260.0,0.09967,0.03322,0.01661,0.0,0.0,0.55648,0.29402,85.1123,83.5882,88.8083
624,Shapoor Zadran,FAST_SEAM,0.0,506,0.01186,0.00198,IPL_Men,133.65337,4.63391,83.3688,142.3944,131.535,136.1601,350.0,0.0347,-0.11621,7.20681,0.42217,2.04109,-0.24022,0.86849,-0.12401,0.32502,344.0,0.30435,0.01186,0.25099,0.0,0.01186,0.3004,0.12055,133.13338,133.28914,134.40421
625,Sana Mir,OFF_SPIN,1.0,60,0.0,0.0,IPL_Men,76.29473,2.62508,70.6464,83.2428,74.5209,78.1263,50.0,0.0344,-0.14288,4.28932,0.40502,1.25167,-0.0064,0.57558,0.13648,0.13851,50.0,0.08333,0.03333,0.0,0.0,0.0,0.11667,0.76667,76.31695,76.0392,88.28374
642,Rory Kleinveldt,unknown,0.0,274,0.0365,0.00365,IPL_Men,132.2886,5.47644,109.9476,144.3996,129.96,135.4716,181.0,0.0414,-0.28475,7.6766,0.31299,1.94198,-0.14684,0.89545,0.13791,0.28231,181.0,0.31752,0.0146,0.28102,0.0,0.0292,0.31752,0.04015,130.78024,134.0304,129.56412
643,Vernon Philander,FAST_SEAM,1.0,8055,0.00385,0.00633,IPL_Men,129.68347,4.00828,30.3588,160.1532,127.3824,132.1524,4810.0,0.0309,-0.17695,7.54061,0.21785,1.62335,-0.10641,0.84471,0.07054,0.20529,4808.0,0.34798,0.00112,0.1887,0.00074,0.02272,0.39156,0.04718,129.29707,130.41342,129.9921
647,Ben Rohrer,SEAM,0.0,7,0.14286,0.0,IPL_Men,107.84726,1.28487,105.57,109.3896,107.1954,108.5868,7.0,0.0119,-0.41971,5.67814,0.26137,1.8826,-0.32271,0.53329,0.097,0.12188,7.0,0.42857,0.0,0.14286,0.0,0.0,0.0,0.42857,124.25422,107.84726,128.92869
652,Dean Elgar,ORTHODOX,0.0,707,0.0,0.0,IPL_Men,78.44371,6.20579,63.5004,99.5796,75.0978,79.677,575.0,0.0791,-0.07965,4.23961,0.30596,1.29736,-0.10658,0.60038,-0.02694,0.20611,573.0,0.1372,0.03395,0.00283,0.0,0.0,0.14851,0.67751,78.54725,76.56276,86.95849
659,Peter Siddle,FAST_SEAM,1.0,5613,0.00071,0.00392,IPL_Men,134.0816,4.27754,82.9512,149.5512,132.0408,136.6992,4827.0,0.0319,-0.22366,6.77483,0.29745,1.75657,-0.09061,0.78876,0.13305,0.2174,4821.0,0.51897,0.00606,0.16996,0.00018,0.02031,0.09816,0.18635,133.97351,134.49967,134.27889
668,Neil Wagner,MEDIUM_SEAM,0.0,5830,0.0036,0.00566,IPL_Men,131.49258,4.4216,97.8336,142.2972,129.4218,134.2458,1263.0,0.0336,-0.11494,7.49181,0.43846,2.576,-0.19061,0.86049,-0.07567,0.34886,1257.0,0.09777,0.00309,0.04425,0.0,0.03396,0.7789,0.04202,131.43678,132.0512,131.0168
690,Isuru Udana,MEDIUM_SEAM,0.0,609,0.02135,0.00164,IPL_Men,123.30571,12.3998,79.7688,138.3156,123.471,130.8771,514.0,0.1006,0.06467,6.86146,0.36324,2.69018,-0.16132,0.80349,-0.22599,0.30855,498.0,0.3399,0.04926,0.20197,0.0,0.05911,0.17077,0.17898,121.22596,125.85869,123.05304
696,Michael Yardy,unknown,0.0,114,0.01754,0.0,IPL_Men,88.77931,7.83414,74.8548,115.0596,83.6046,92.016,99.0,0.0882,0.02659,4.86486,0.29435,1.51927,0.03575,0.6675,0.00916,0.22711,96.0,0.35088,0.02632,0.00877,0.0,0.0,0.01754,0.59649,90.14733,85.7619,86.30809
714,Aaron Phangiso,unknown,0.0,862,0.01624,0.0,IPL_Men,85.68385,3.83013,72.7164,95.7564,83.2527,88.2612,512.0,0.0447,0.02064,4.66648,0.28951,0.99777,-0.06348,0.63748,-0.08412,0.2013,512.0,0.12645,0.00348,0.00232,0.0,0.0,0.34919,0.51856,85.78648,85.69421,82.40428
730,Mitchell McClenaghan,SEAM,0.0,3115,0.03981,0.00706,IPL_Men,131.7519,7.74796,84.3588,148.2624,128.52,137.0367,1966.0,0.0588,0.03468,7.68286,0.38799,2.63275,-0.09519,0.94694,-0.12987,0.31705,1927.0,0.23146,0.01766,0.21894,0.00257,0.07095,0.35377,0.10465,130.8405,130.82529,133.35891
733,Tom Cooper,unknown,0.0,199,0.01005,0.0,IPL_Men,80.51166,5.35363,48.3768,89.7948,77.5872,83.6892,129.0,0.0665,0.09239,3.73182,0.3073,1.2634,0.19639,0.5989,0.104,0.19585,124.0,0.05528,0.05528,0.0,0.0,0.0,0.33668,0.55276,80.51166,121.7758,129.56412
740,Narsingh Deonarine,unknown,0.0,162,0.01852,0.0,IPL_Men,87.93283,5.79155,71.6436,97.9884,84.24,92.3652,121.0,0.0659,-0.09946,4.98275,0.31173,1.42235,-0.11263,0.6966,-0.01318,0.26478,120.0,0.2716,0.01852,0.01235,0.0,0.0,0.22222,0.47531,88.13822,86.48136,129.56412
747,Devendra Bishoo,LEG_SPIN,1.0,4437,0.00383,0.00248,IPL_Men,81.44168,4.81569,65.8008,126.4896,78.0597,84.5622,3788.0,0.0591,-0.06291,4.57952,0.32116,1.1776,-0.24145,0.66318,-0.17855,0.23286,3781.0,0.18233,0.01195,0.00293,0.0,0.00023,0.11742,0.68515,81.33536,82.51355,82.86907
748,John Hastings,SEAM,0.0,866,0.01963,0.00231,IPL_Men,131.00672,8.18794,22.9716,155.1708,128.2464,135.4968,697.0,0.0625,-0.30373,7.42227,0.40792,1.63696,-0.12043,0.90392,0.1833,0.2711,693.0,0.46882,0.00346,0.23672,0.0,0.02771,0.18938,0.0739,129.95828,132.40932,131.27942
769,Jason Mohammed,unknown,0.0,316,0.0,0.0,IPL_Men,83.46883,3.78476,72.9972,93.7584,81.1224,85.7844,289.0,0.0453,0.03287,5.1514,0.34832,0.98647,0.05719,0.63834,0.02433,0.25426,289.0,0.33228,0.0,0.00316,0.0,0.0,0.06013,0.60443,83.33429,83.85971,129.56412
773,Colin Munro,MEDIUM_SEAM,1.0,532,0.0188,0.0,IPL_Men,112.16259,8.38742,93.0744,129.8844,107.1432,118.2087,142.0,0.0748,-0.15087,6.6661,0.37684,1.70565,-0.05985,0.74305,0.09101,0.31659,142.0,0.15226,0.00564,0.05639,0.0,0.00188,0.72932,0.05451,111.61817,118.0605,130.39351
776,Chris Martin,FAST_SEAM,1.0,118,0.00847,0.00847,IPL_Men,127.55258,3.31278,119.52,135.36,125.28,129.78,103.0,0.026,-0.39381,6.73695,0.19921,1.68718,-0.23064,0.88435,0.16317,0.18919,103.0,0.63559,0.01695,0.12712,0.0,0.00847,0.05932,0.15254,126.98193,131.88,135.56306
796,Adil Rashid,LEG_SPIN,1.0,6797,0.00765,0.00059,IPL_Men,81.10772,4.821,56.5452,138.564,78.084,83.7072,5762.0,0.0594,-0.07331,4.55303,0.27859,1.26668,-0.18993,0.65964,-0.11661,0.27571,5756.0,0.18641,0.01692,0.0053,0.0,0.0,0.13403,0.65735,80.9737,82.96422,85.6038
797,Nathan Lyon,OFF_SPIN,1.0,15907,0.00063,6e-05,IPL_Men,88.02911,5.52039,19.4364,149.0544,85.8456,89.622,10313.0,0.0627,-0.18776,4.38681,0.32569,0.98598,0.01189,0.74524,0.19965,0.25914,10299.0,0.07336,0.00849,0.00138,0.0,6e-05,0.33746,0.57924,87.8953,88.87652,88.61636
798,Kane Richardson,FAST_SEAM,1.0,1297,0.02082,0.0,IPL_Men,133.79702,6.59107,49.8024,146.7576,131.4126,137.8242,1039.0,0.0493,-0.32204,7.50646,0.31362,2.24935,-0.07887,0.89307,0.24318,0.24576,1026.0,0.33616,0.01234,0.28759,0.00077,0.05166,0.18504,0.12645,133.20173,133.31159,135.48593
808,Seekkuge Prasanna,unknown,0.0,1336,0.01647,0.0,IPL_Men,82.01739,3.25589,69.8796,110.8584,80.0109,83.619,886.0,0.0397,-0.09155,4.28286,0.20089,1.11187,-0.09673,0.61226,-0.00519,0.16112,885.0,0.09356,0.01722,0.0015,0.0,0.0,0.30389,0.58383,82.04603,81.81948,129.56412
810,Jehan Mubarak,unknown,0.0,18,0.0,0.0,IPL_Men,78.93576,1.35383,76.4424,80.7876,78.2244,80.1252,10.0,0.0172,0.2797,4.8216,0.19553,1.09932,0.1653,0.5884,-0.1144,0.08021,10.0,0.22222,0.05556,0.0,0.0,0.0,0.05556,0.66667,78.93576,121.7758,129.56412
811,Sachithra Senanayake,SEAM,0.0,1757,0.01081,0.0,IPL_Men,84.44749,4.51996,69.4944,106.2756,81.5832,87.2244,1133.0,0.0535,-0.03694,4.89824,0.24977,1.01803,0.0151,0.66472,0.05205,0.2033,1132.0,0.16904,0.00455,0.00398,0.0,0.00057,0.33238,0.48947,84.12271,84.78419,85.34742
814,Angelo Perera,ORTHODOX,0.0,66,0.0,0.0,IPL_Men,79.4016,6.23739,71.0892,89.0784,76.8834,82.4157,6.0,0.0786,-0.43883,4.58917,0.3038,1.69933,-0.563,0.618,-0.12417,0.1622,6.0,0.0303,0.0,0.0,0.0,0.0,0.90909,0.06061,79.4016,86.35378,86.95849
815,Shehan Jayasuriya,OFF_SPIN,1.0,223,0.00897,0.0,IPL_Men,88.61667,6.02761,72.7416,107.028,84.7044,92.0376,213.0,0.068,0.01242,4.79059,0.30938,1.12206,0.02115,0.6524,0.00872,0.22651,212.0,0.23318,0.00897,0.00448,0.0,0.0,0.02242,0.73094,88.64172,88.13832,89.7996
